"reference_run","comparison_run","reference_cluster_id","comparison_cluster_id","shared_residues","union_residues","jaccard","dice","overlap_coefficient","reference_recall","comparison_precision","size_difference","left_boundary_shift","right_boundary_shift","centroid_shift","reference_p_any","comparison_p_any","delta_p_any","log10_p_ratio","reference_significant","comparison_significant","significance_flip","protein","n_sim","plddt_threshold"
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0002","cluster_0003",28,60,0.466666666666667,0.636363636363636,1,0.466666666666667,1,-32,74,0,44.4071428571428,0.131736526946108,0.194029850746269,0.0622933238001609,0.168162339931387,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0003","cluster_0001",14,14,1,1,1,1,1,0,0,0,0,0.29940119760479,0.0746268656716418,-0.224774331933149,-0.603358331553243,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0004","cluster_0002",6,6,1,1,1,1,1,0,0,0,0,0.29940119760479,0.129353233830846,-0.170047963773945,-0.364476242638106,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0005","cluster_0005",2,2,1,1,1,1,1,0,0,0,0,0.477045908183633,0.258706467661692,-0.218339440521941,-0.265752888866582,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0006","cluster_0043",14,46,0.304347826086957,0.466666666666667,1,0.304347826086957,1,-32,74,-12,-75.4937888198758,0.590818363273453,1,0.409181636726547,0.228546014808307,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0007","cluster_0043",2,33,0.0606060606060606,0.114285714285714,0.142857142857143,0.0952380952380952,0.142857142857143,-7,-171,130,-95.3571428571429,0.636726546906188,1,0.363273453093812,0.196047042810065,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0008","cluster_0009",17,26,0.653846153846154,0.790697674418605,0.944444444444444,0.68,0.944444444444444,-7,-41,0,10.1577777777778,0.676646706586826,0.651741293532338,-0.024905413054488,-0.016286734100561,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0009","cluster_0006",7,7,1,1,1,1,1,0,0,0,0,0.718562874251497,0.398009950248756,-0.320552924002741,-0.256570845328587,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0010","cluster_0043",13,30,0.433333333333333,0.604651162790698,0.928571428571429,0.448275862068966,0.928571428571429,-15,74,-12,-88.4802955665025,0.754491017964072,1,0.245508982035928,0.12234592603002,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0011","cluster_0039",10,14,0.714285714285714,0.833333333333333,1,0.714285714285714,1,-4,0,-61,-76.1714285714285,0.758483033932136,1,0.241516966067864,0.120054129250436,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0012","cluster_0043",11,38,0.289473684210526,0.448979591836735,0.785714285714286,0.314285714285714,0.785714285714286,-21,74,130,-8.32857142857142,0.786427145708583,1,0.213572854291417,0.104341504041672,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0013","cluster_0043",13,27,0.481481481481481,0.65,0.928571428571429,0.5,0.928571428571429,-12,74,-12,-81.5439560439561,0.894211576846307,1,0.105788423153693,0.0485597118691017,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0014","cluster_0007",3,3,1,1,1,1,1,0,0,0,0,0.894211576846307,0.562189054726368,-0.332022522119939,-0.201557902067967,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0015","cluster_0008",0,2,0,0,0,0,0,0,70,70,70,0.946107784431138,0.651741293532338,-0.294366490898799,-0.161865377571564,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0016","cluster_0008",0,2,0,0,0,0,0,0,551,551,551,0.946107784431138,0.651741293532338,-0.294366490898799,-0.161865377571564,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0017","cluster_0008",0,2,0,0,0,0,0,0,550,550,550,0.946107784431138,0.651741293532338,-0.294366490898799,-0.161865377571564,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0018","cluster_0008",1,1,1,1,1,1,1,0,0,0,0,0.946107784431138,0.651741293532338,-0.294366490898799,-0.161865377571564,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0019","cluster_0005",0,4,0,0,0,0,0,0,550,550,550,0.964071856287425,0.258706467661692,-0.705365388625734,-0.571302118669956,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0020","cluster_0039",10,16,0.625,0.769230769230769,1,0.625,1,-6,41,-61,-46.6,0.976047904191617,1,0.0239520958083832,0.0105288667436255,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0021","cluster_0031",1,5,0.2,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,8,39,29.3333333333333,0.992015968063872,1,0.00798403193612773,0.0034813371339136,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0022","cluster_0040",1,15,0.0666666666666667,0.125,0.333333333333333,0.0769230769230769,0.333333333333333,-10,-71,-52,-70.6410256410257,0.992015968063872,1,0.00798403193612773,0.0034813371339136,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0023","cluster_0012",1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0024","cluster_0008",0,2,0,0,0,0,0,0,331,331,331,1,0.651741293532338,-0.348258706467662,-0.185924761764725,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0025","cluster_0013",1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0026","cluster_0040",1,4,0.25,0.4,0.5,0.5,0.333333333333333,1,-99,0,-64.8333333333333,1,1,0,0,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0027","cluster_0014",2,2,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0028","cluster_0015",2,2,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0029","cluster_0016",2,2,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0030","cluster_0017",3,3,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0031","cluster_0018",2,2,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0032","cluster_0040",1,5,0.2,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,-99,-27,-74,1,1,0,0,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0033","cluster_0019",2,2,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0034","cluster_0005",0,4,0,0,0,0,0,0,71,70,70.5,1,0.258706467661692,-0.741293532338309,-0.58719271378569,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0035","cluster_0005",0,4,0,0,0,0,0,0,284,283,283.5,1,0.258706467661692,-0.741293532338309,-0.58719271378569,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0036","cluster_0020",2,2,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0037","cluster_0007",0,6,0,0,0,0,0,0,334,337,336,1,0.562189054726368,-0.437810945273632,-0.250117613937069,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0038","cluster_0010",1,9,0.111111111111111,0.2,0.5,0.5,0.125,6,0,50,30.5,1,0.796019900497512,-0.203980099502488,-0.0990760747645641,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0039","cluster_0021",2,2,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0040","cluster_0022",2,2,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0041","cluster_0040",1,6,0.166666666666667,0.285714285714286,0.333333333333333,0.25,0.333333333333333,-1,-99,-27,-78.0833333333333,1,1,0,0,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0042","cluster_0023",3,3,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0043","cluster_0007",0,6,0,0,0,0,0,0,288,235,252.666666666667,1,0.562189054726368,-0.437810945273632,-0.250117613937069,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0044","cluster_0005",0,4,0,0,0,0,0,0,209,207,208,1,0.258706467661692,-0.741293532338309,-0.58719271378569,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0045","cluster_0024",4,4,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0046","cluster_0005",0,4,0,0,0,0,0,0,295,293,294,1,0.258706467661692,-0.741293532338309,-0.58719271378569,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0047","cluster_0025",3,3,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0048","cluster_0026",3,3,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0049","cluster_0005",0,4,0,0,0,0,0,0,263,258,260.5,1,0.258706467661692,-0.741293532338309,-0.58719271378569,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0050","cluster_0027",4,4,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0051","cluster_0010",1,10,0.1,0.181818181818182,0.333333333333333,0.333333333333333,0.125,5,0,40,26.8333333333334,1,0.796019900497512,-0.203980099502488,-0.0990760747645641,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0052","cluster_0031",1,4,0.25,0.4,0.5,0.5,0.333333333333333,1,0,39,26,1,1,0,0,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0053","cluster_0028",3,3,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0054","cluster_0029",3,3,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0055","cluster_0030",4,4,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0056","cluster_0040",1,7,0.142857142857143,0.25,0.333333333333333,0.2,0.333333333333333,-2,29,-27,-49.7333333333333,1,1,0,0,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0057","cluster_0024",0,8,0,0,0,0,0,0,-194,-249,-222.25,1,1,0,0,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0058","cluster_0005",0,4,0,0,0,0,0,0,583,106,344.5,1,0.258706467661692,-0.741293532338309,-0.58719271378569,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0059","cluster_0040",1,5,0.2,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,-94,0,-63,1,1,0,0,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0060","cluster_0032",4,4,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0061","cluster_0040",1,8,0.125,0.222222222222222,0.333333333333333,0.166666666666667,0.333333333333333,-3,29,-27,-51.3333333333333,1,1,0,0,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0062","cluster_0002",0,11,0,0,0,0,0,1,361,235,280.333333333333,1,0.129353233830846,-0.870646766169154,-0.888222709449671,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0063","cluster_0028",2,4,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0,-377,-25,-134.666666666667,1,1,0,0,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0064","cluster_0011",8,8,1,1,1,1,1,0,0,0,0,1,0.990049751243781,-0.00995024875621886,-0.0043429810107822,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0065","cluster_0034",6,6,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0066","cluster_0035",7,7,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0067","cluster_0036",3,3,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0068","cluster_0028",3,5,0.6,0.75,1,0.6,1,-2,0,0,97.6,1,1,0,0,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0069","cluster_0007",0,6,0,0,0,0,0,0,579,87,257,1,0.562189054726368,-0.437810945273632,-0.250117613937069,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0070","cluster_0024",4,6,0.666666666666667,0.8,1,0.666666666666667,1,-2,0,-414,-138.75,1,1,0,0,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0071","cluster_0024",0,8,0,0,0,0,0,0,-151,-153,-151,1,1,0,0,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0072","cluster_0038",7,7,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0073","cluster_0040",1,10,0.1,0.181818181818182,0.333333333333333,0.125,0.333333333333333,-5,29,-52,-67.0833333333333,1,1,0,0,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0074","cluster_0010",1,11,0.0909090909090909,0.166666666666667,0.25,0.25,0.125,4,8,50,34.75,1,0.796019900497512,-0.203980099502488,-0.0990760747645641,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0075","cluster_0010",1,12,0.0833333333333333,0.153846153846154,0.2,0.2,0.125,3,8,40,31.7,1,0.796019900497512,-0.203980099502488,-0.0990760747645641,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0076","cluster_0007",0,6,0,0,0,0,0,0,218,207,211.333333333333,1,0.562189054726368,-0.437810945273632,-0.250117613937069,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0077","cluster_0024",0,8,0,0,0,0,0,0,-194,-201,-198,1,1,0,0,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0078","cluster_0007",0,6,0,0,0,0,0,0,231,223,229.333333333333,1,0.562189054726368,-0.437810945273632,-0.250117613937069,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0079","cluster_0033",4,7,0.571428571428571,0.727272727272727,1,0.571428571428571,1,-3,0,0,66.1428571428572,1,1,0,0,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0080","cluster_0024",4,7,0.571428571428571,0.727272727272727,1,0.571428571428571,1,-3,0,-414,-162.535714285714,1,1,0,0,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0081","cluster_0002",0,12,0,0,0,0,0,0,282,258,273.166666666667,1,0.129353233830846,-0.870646766169154,-0.888222709449671,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0082","cluster_0022",2,5,0.4,0.571428571428571,1,0.4,1,-3,174,-319,-89.4,1,1,0,0,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0083","cluster_0002",0,11,0,0,0,0,0,1,222,207,215.533333333333,1,0.129353233830846,-0.870646766169154,-0.888222709449671,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0084","cluster_0022",2,3,0.666666666666667,0.8,1,0.666666666666667,1,-1,29,0,10.3333333333333,1,1,0,0,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0085","cluster_0022",2,4,0.5,0.666666666666667,1,0.5,1,-2,29,-31,-0.5,1,1,0,0,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0086","cluster_0040",1,9,0.111111111111111,0.2,0.333333333333333,0.142857142857143,0.333333333333333,-4,-71,0,-49.3333333333333,1,1,0,0,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0087","cluster_0007",0,6,0,0,0,0,0,0,82,70,74.3333333333334,1,0.562189054726368,-0.437810945273632,-0.250117613937069,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0088","cluster_0028",2,12,0.166666666666667,0.285714285714286,0.666666666666667,0.181818181818182,0.666666666666667,-8,-377,-103,-185.272727272727,1,1,0,0,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0089","cluster_0010",1,15,0.0666666666666667,0.125,0.125,0.125,0.125,0,47,40,45.25,1,0.796019900497512,-0.203980099502488,-0.0990760747645641,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0090","cluster_0040",1,15,0.0666666666666667,0.125,0.333333333333333,0.0769230769230769,0.333333333333333,-10,29,-75,-75.2564102564102,1,1,0,0,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0091","cluster_0022",2,10,0.2,0.333333333333333,1,0.2,1,-8,174,-378,-228.6,1,1,0,0,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0092","cluster_0007",0,6,0,0,0,0,0,0,579,550,559.666666666667,1,0.562189054726368,-0.437810945273632,-0.250117613937069,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0093","cluster_0038",7,10,0.7,0.823529411764706,1,0.7,1,-3,74,0,20.0857142857143,1,1,0,0,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0094","cluster_0040",1,19,0.0526315789473684,0.1,0.333333333333333,0.0588235294117647,0.333333333333333,-14,29,-75,-66.7450980392157,1,1,0,0,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0095","cluster_0031",1,10,0.1,0.181818181818182,0.333333333333333,0.125,0.333333333333333,-5,62,39,58.625,1,1,0,0,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials400_plddt90","cluster_0096","cluster_0042",9,15,0.6,0.75,0.9,0.642857142857143,0.9,-4,74,65,25.2428571428571,1,1,0,0,FALSE,FALSE,FALSE,"SUZ12",400,90
"SUZ12_trials1000_plddt0","SUZ12_trials500_plddt90","cluster_0001","cluster_0008",0,2,0,0,0,0,0,0,182,182,182,0.101796407185629,0.569721115537849,0.46792470835222,0.747929865753333,FALSE,FALSE,FALSE,"SUZ12",500,90
"SUZ12_trials1000_plddt0","SUZ12_trials500_plddt90","cluster_0002","cluster_0003",28,60,0.466666666666667,0.636363636363636,1,0.466666666666667,1,-32,74,0,44.4071428571428,0.131736526946108,0.163346613545817,0.0316100865997089,0.0934039255640744,FALSE,FALSE,FALSE,"SUZ12",500,90
"SUZ12_trials1000_plddt0","SUZ12_trials500_plddt90","cluster_0003","cluster_0001",14,14,1,1,1,1,1,0,0,0,0,0.29940119760479,0.0597609561752988,-0.239640241429492,-0.699835995613792,FALSE,FALSE,FALSE,"SUZ12",500,90
"SUZ12_trials1000_plddt0","SUZ12_trials500_plddt90","cluster_0004","cluster_0002",6,6,1,1,1,1,1,0,0,0,0,0.29940119760479,0.0876494023904383,-0.211751795214352,-0.533504573847267,FALSE,FALSE,FALSE,"SUZ12",500,90
"SUZ12_trials1000_plddt0","SUZ12_trials500_plddt90","cluster_0005","cluster_0004",2,2,1,1,1,1,1,0,0,0,0,0.477045908183633,0.191235059760956,-0.285810848422677,-0.396992659186343,FALSE,FALSE,FALSE,"SUZ12",500,90
"SUZ12_trials1000_plddt0","SUZ12_trials500_plddt90","cluster_0006","cluster_0043",14,46,0.304347826086957,0.466666666666667,1,0.304347826086957,1,-32,74,-12,-75.4937888198758,0.590818363273453,1,0.409181636726547,0.228546014808307,FALSE,FALSE,FALSE,"SUZ12",500,90
"SUZ12_trials1000_plddt0","SUZ12_trials500_plddt90","cluster_0007","cluster_0043",2,33,0.0606060606060606,0.114285714285714,0.142857142857143,0.0952380952380952,0.142857142857143,-7,-171,130,-95.3571428571429,0.636726546906188,1,0.363273453093812,0.196047042810065,FALSE,FALSE,FALSE,"SUZ12",500,90
"SUZ12_trials1000_plddt0","SUZ12_trials500_plddt90","cluster_0008","cluster_0009",17,26,0.653846153846154,0.790697674418605,0.944444444444444,0.68,0.944444444444444,-7,-41,0,10.1577777777778,0.676646706586826,0.609561752988048,-0.0670849535987785,-0.0453442629992758,FALSE,FALSE,FALSE,"SUZ12",500,90
"SUZ12_trials1000_plddt0","SUZ12_trials500_plddt90","cluster_0009","cluster_0006",7,7,1,1,1,1,1,0,0,0,0,0.718562874251497,0.342629482071713,-0.375933392179784,-0.321640045137512,FALSE,FALSE,FALSE,"SUZ12",500,90
"SUZ12_trials1000_plddt0","SUZ12_trials500_plddt90","cluster_0010","cluster_0043",13,30,0.433333333333333,0.604651162790698,0.928571428571429,0.448275862068966,0.928571428571429,-15,74,-12,-88.4802955665025,0.754491017964072,1,0.245508982035928,0.12234592603002,FALSE,FALSE,FALSE,"SUZ12",500,90
"SUZ12_trials1000_plddt0","SUZ12_trials500_plddt90","cluster_0011","cluster_0039",10,14,0.714285714285714,0.833333333333333,1,0.714285714285714,1,-4,0,-61,-76.1714285714285,0.758483033932136,1,0.241516966067864,0.120054129250436,FALSE,FALSE,FALSE,"SUZ12",500,90
"SUZ12_trials1000_plddt0","SUZ12_trials500_plddt90","cluster_0012","cluster_0043",11,38,0.289473684210526,0.448979591836735,0.785714285714286,0.314285714285714,0.785714285714286,-21,74,130,-8.32857142857142,0.786427145708583,1,0.213572854291417,0.104341504041672,FALSE,FALSE,FALSE,"SUZ12",500,90
"SUZ12_trials1000_plddt0","SUZ12_trials500_plddt90","cluster_0013","cluster_0043",13,27,0.481481481481481,0.65,0.928571428571429,0.5,0.928571428571429,-12,74,-12,-81.5439560439561,0.894211576846307,1,0.105788423153693,0.0485597118691017,FALSE,FALSE,FALSE,"SUZ12",500,90
"SUZ12_trials1000_plddt0","SUZ12_trials500_plddt90","cluster_0014","cluster_0007",3,3,1,1,1,1,1,0,0,0,0,0.894211576846307,0.426294820717131,-0.467916756129176,-0.321730231926727,FALSE,FALSE,FALSE,"SUZ12",500,90
